,UID,SUMLEVEL,COUNTYID,STATEID,state,state_ab,city,place,type,primary,zip_code,area_code,lat,lng,ALand,AWater,pop,male_pop,female_pop,rent_mean,rent_median,rent_stdev,rent_sample_weight,rent_samples,rent_gt_10,rent_gt_15,rent_gt_20,rent_gt_25,rent_gt_30,rent_gt_35,rent_gt_40,rent_gt_50,universe_samples,used_samples,hi_mean,hi_median,hi_stdev,hi_sample_weight,hi_samples,family_mean,family_median,family_stdev,family_sample_weight,family_samples,hc_mortgage_mean,hc_mortgage_median,hc_mortgage_stdev,hc_mortgage_sample_weight,hc_mortgage_samples,hc_mean,hc_median,hc_stdev,hc_samples,hc_sample_weight,home_equity_second_mortgage,second_mortgage,home_equity,debt,second_mortgage_cdf,home_equity_cdf,debt_cdf,hs_degree,hs_degree_male,hs_degree_female,male_age_mean,male_age_median,male_age_stdev,male_age_sample_weight,male_age_samples,female_age_mean,female_age_median,female_age_stdev,female_age_sample_weight,female_age_samples,pct_own,married,married_snp,separated,divorced,data_type
6810,265328,140,3,32,Nevada,NV,Las Vegas,Winchester,City,tract,89104,702,36.1393391,-115.157474,375335.0,0,562,322,240,1717.40037,2081.0,863.54793,31.07501,100.0,0.88,0.71,0.33,0.33,0.28,0.23,0.23,0.23,115,100,136180.6412,111404.0,92283.9008,101.57344,325.0,149211.3824,119799.0,77063.57337,34.69581,160.0,2924.69559,3410.0,1175.62515,18.3555,93.0,1498.48665,1554.0,232.93857,117.0,29.99841,0.0,0.0,0.04762,0.44286,1.0,0.68566,0.85055,0.96429,1.0,0.92208,52.33139,55.08333,19.52669,75.62231,322.0,54.57389,58.08333,15.23693,57.98164,240.0,0.67972,0.52349,0.05034,0.01678,0.21141,Train
6887,286657,140,329,48,Texas,TX,Midland,Midland City,Town,tract,79703,432,31.9967699,-102.126337,2602921.0,0,5147,2681,2466,1284.74558,1259.0,455.9952,309.27767,949.0,1.0,0.90552,0.77813,0.45117,0.34501,0.22293,0.15924,0.08174,980,942,81085.8322,67800.0,57878.93084,991.53033,2014.0,84976.00186,71589.0,55387.74707,593.26674,1255.0,1238.41052,1174.0,332.39983,318.68076,653.0,504.84667,505.0,161.09729,381.0,245.14141,0.0,0.0,0.0087,0.63153,1.0,0.82921,0.53028,0.89289,0.9178,0.86636,33.31537,29.41667,20.58603,728.39135,2681.0,35.56859,34.0,21.51721,712.62509,2466.0,0.59569,0.48065,0.06832,0.00717,0.13426,Train
6816,262164,140,67,31,Nebraska,NE,Beatrice,Beatrice City,Village,tract,68310,402,40.2588042,-96.737631,4322631.0,93519,1949,970,979,717.19053,546.0,599.08075,396.57613,450.0,0.93556,0.75556,0.64444,0.56444,0.35778,0.28,0.27111,0.25111,480,450,45920.77672,34634.0,39985.92419,636.60995,887.0,56234.87742,50273.0,38931.11219,290.48776,465.0,813.50882,768.0,296.03626,162.86747,196.0,396.04961,406.0,159.06286,211.0,154.43434,0.0,0.0,0.02703,0.48157,1.0,0.7757,0.80485,0.87702,0.86356,0.88857,39.85808,35.66667,24.1526,282.3495,970.0,44.33153,44.91667,25.00645,229.73071,979.0,0.50827,0.44994,0.02654,0.0,0.0772,Train
6831,279472,140,107,72,Puerto Rico,PR,Orocovis,Orocovis,Urban,tract,720,787,18.2121986,-66.4020627,12570408.0,0,2479,1338,1141,475.97403,285.0,266.4424,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149,23,19953.26229,14534.0,18171.73912,582.33289,686.0,22675.3452,16767.0,19184.19215,408.34774,515.0,825.96315,834.0,207.0828,123.53012,141.0,143.28709,124.0,92.3385,396.0,311.92919,0.0,0.0,0.0,0.26257,1.0,1.0,0.96231,0.59722,0.51844,0.70297,38.37506,38.75,19.69444,358.65689,1338.0,35.83687,33.08333,21.61436,275.54233,1141.0,0.77693,0.30696,0.05761,0.03095,0.14789,Train
6843,239970,140,139,13,Georgia,GA,Gainesville,Clermont,City,tract,30506,770,34.4340971,-83.7400205,124830124.0,3475436,5743,3040,2703,797.01842,810.0,254.52431,370.91968,541.0,1.0,0.96673,0.81885,0.62107,0.50277,0.33457,0.29945,0.16636,648,541,59070.76836,45072.0,56538.76166,1385.41096,1964.0,66947.82103,50084.0,56910.62824,900.63423,1437.0,1447.51873,1260.0,820.93439,362.09875,682.0,374.81694,327.0,183.32381,634.0,510.75283,0.0,0.0,0.04939,0.51824,1.0,0.67785,0.75155,0.72973,0.73591,0.72381,35.33237,33.25,24.07347,705.22391,3040.0,40.10916,42.08333,22.22605,688.54979,2703.0,0.61884,0.66163,0.06654,0.06654,0.0505,Train
6845,283265,140,29,48,Texas,TX,San Antonio,Lackland Afb,Town,tract,78252,210,29.4136953,-98.6909176,2872004.0,13723,3409,1709,1700,1177.86834,1180.0,217.147,43.79786,161.0,1.0,0.78261,0.67702,0.45342,0.45342,0.37267,0.29193,0.10559,193,161,70726.40434,63417.0,34866.79985,449.90096,969.0,72303.16031,62577.0,30576.74563,328.30639,746.0,1107.60725,1076.0,261.77462,454.52305,743.0,360.90652,377.0,100.03868,33.0,28.45455,0.0,0.0,0.00773,0.95747,1.0,0.8308,0.01765,0.92269,0.90205,0.94641,31.62673,30.33333,18.73486,373.84941,1709.0,28.43041,28.25,18.53072,377.67086,1700.0,0.79202,0.52838,0.05036,0.00639,0.10232,Train
6853,254020,140,93,26,Michigan,MI,Fowlerville,Fowlerville,CDP,tract,48836,517,42.659385,-84.0749792,6159945.0,94560,2887,1432,1455,766.59543,743.0,219.94451,327.27638,440.0,1.0,0.96136,0.83636,0.725,0.48636,0.37955,0.25682,0.09091,459,440,53815.40186,42960.0,41826.68609,770.23702,1163.0,57382.28483,49553.0,38919.82119,495.3165,787.0,1179.26313,1093.0,473.79844,308.83256,554.0,410.74176,473.0,225.3448,150.0,99.94556,0.0,0.0,0.07813,0.78693,1.0,0.54295,0.18022,0.95322,0.95782,0.94836,34.14461,32.08333,21.13336,319.33139,1432.0,34.69141,29.91667,21.22151,366.20349,1455.0,0.56547,0.39839,0.00627,0.0,0.17189,Train
6866,223434,140,15,4,Arizona,AZ,Kingman,Mcconnico,CDP,tract,86401,928,35.180395,-114.0491846,23159087.0,0,2968,1852,1116,725.37609,593.0,332.72223,365.16025,435.0,0.87793,0.85915,0.67606,0.6338,0.57981,0.57981,0.57981,0.33333,447,426,42035.96081,21807.0,53304.50472,737.93469,951.0,64481.12572,48079.0,64009.4799,213.79029,350.0,935.57327,899.0,360.19775,177.01449,227.0,292.08777,267.0,152.55066,277.0,255.25808,0.0,0.0,0.03571,0.4504,1.0,0.73937,0.84226,0.83333,0.81765,0.85867,38.42282,37.08333,19.29104,469.7872,1852.0,42.80642,42.25,22.41037,279.50967,1116.0,0.56937,0.20485,0.08289,0.02724,0.23327,Train
6867,249315,140,71,22,Louisiana,LA,New Orleans,Arabi,City,tract,70122,504,29.9986298,-90.0498982,849629.0,0,3024,1335,1689,950.11288,935.0,375.29199,339.38368,649.0,0.98347,0.9438,0.85455,0.8281,0.78182,0.74215,0.64463,0.54876,659,605,41798.0474,27928.0,44712.52851,924.29615,1248.0,51458.91436,46303.0,46106.31202,454.91127,708.0,1222.91574,1245.0,487.1224,153.94159,297.0,511.20973,502.0,188.84065,292.0,173.78848,0.0,0.0,0.08829,0.50424,1.0,0.49506,0.7729,0.86605,0.88931,0.85135,36.64634,36.91667,20.57992,409.19182,1335.0,40.89478,43.58333,20.33949,433.15807,1689.0,0.56163,0.30136,0.06968,0.02986,0.12489,Train
6868,287535,140,441,48,Texas,TX,Abilene,Abilene City,Town,tract,79603,325,32.4655403,-99.7489471,1669819.0,0,3769,1788,1981,801.66384,745.0,298.48329,269.11379,374.0,0.8877,0.6016,0.37701,0.35829,0.28075,0.24332,0.24332,0.08289,391,374,49117.55755,34532.0,42972.61605,823.53629,1163.0,48726.80117,35869.0,37134.35259,641.81577,912.0,784.78504,721.0,289.27668,266.18072,321.0,294.86661,284.0,95.33807,451.0,417.66667,0.0,0.0,0.00907,0.4158,1.0,0.82861,0.87709,0.62326,0.676,0.56393,36.50669,34.58333,21.52543,397.4087,1788.0,33.91952,27.25,23.80075,526.20064,1981.0,0.69448,0.46888,0.06506,0.02546,0.11952,Train
6871,271432,140,35,39,Ohio,OH,Cleveland Heights,Cleveland Heights City,Village,tract,44118,216,41.5068063,-81.5502903,687321.0,0,2143,1091,1052,1314.28903,1348.0,328.99588,41.28038,180.0,1.0,0.96111,0.87222,0.81111,0.75556,0.55,0.26111,0.26111,180,180,62496.55733,54168.0,43416.44964,415.78257,707.0,65772.18178,59629.0,44104.51197,304.28753,546.0,1367.40927,1343.0,455.20196,156.06138,332.0,620.90877,606.0,169.06158,195.0,107.62626,0.0,0.0,0.03416,0.62998,1.0,0.74625,0.53392,0.96628,0.92401,1.0,33.18475,27.16667,22.99767,248.26424,1091.0,39.60736,37.91667,22.15691,295.04433,1052.0,0.66169,0.40521,0.00948,0.0,0.0628,Train
6826,235219,140,31,12,Florida,FL,Jacksonville,Jacksonville City,City,tract,32209,904,30.3316498,-81.651717,1174471.0,10077,4421,2991,1430,353.4868,246.0,275.0347,771.08319,813.0,0.9404,0.85828,0.80397,0.68609,0.33775,0.22119,0.17483,0.12848,824,755,20667.82469,11396.0,36730.51059,729.25194,869.0,48287.98301,22605.0,60967.60508,112.79844,139.0,1284.3369,1217.0,506.60845,15.36149,31.0,270.54762,269.0,43.43685,14.0,14.0,0.0,0.0,0.33333,0.68889,1.0,0.01506,0.39503,0.69672,0.67305,0.74068,37.95515,33.5,16.89779,875.5339,2991.0,49.20942,49.41667,22.10087,340.9317,1430.0,0.12788,0.16644,0.143,0.0348,0.19021,Train
13759,258376,140,195,29,Missouri,MO,Marshall,Marshall City,City,tract,65340,660,39.1279282,-93.219573,18525936.0,18192,3173,1579,1594,720.2633,652.0,578.53036,543.70656,638.0,0.96865,0.80564,0.7884,0.60345,0.57367,0.38088,0.33229,0.22414,654,638,45607.65273,33105.0,42222.28943,953.53365,1245.0,51344.78016,45629.0,40639.11977,589.34978,810.0,871.88365,736.0,374.7155,339.40725,390.0,399.58701,372.0,177.68808,201.0,176.75758,0.0,0.0,0.08629,0.6599,1.0,0.50427,0.46458,0.83081,0.83556,0.82649,32.99347,30.5,20.69137,378.82771,1579.0,40.37974,38.66667,25.65685,324.47306,1594.0,0.48366,0.42881,0.0433,0.01749,0.10741,Train
9333,270150,140,103,36,New York,NY,East Northport,East Northport,City,tract,11731,631,40.8778096,-73.3041578,2755160.0,0,3163,1601,1562,1307.02764,1068.0,708.84838,47.9743,127.0,1.0,1.0,0.64567,0.64567,0.64567,0.64567,0.49606,0.37795,127,127,100079.6512,89045.0,70935.38473,416.90752,1075.0,110284.633,102244.0,60989.2427,276.97663,835.0,2766.94203,2692.0,799.3947,132.98883,654.0,1058.36186,1082.0,294.04086,294.0,137.88623,0.0,0.0,0.18038,0.68987,1.0,0.15778,0.39279,0.93403,0.90068,0.96574,38.52379,40.66667,22.52523,410.62863,1601.0,42.673,45.0,23.0213,384.17046,1562.0,0.91399,0.5808,0.0,0.0,0.04348,Train
9349,277281,140,69,42,Pennsylvania,PA,Scranton,Scranton City,Borough,tract,18505,570,41.3957524,-75.6660592,516704.0,0,2508,1291,1217,648.44468,645.0,161.26663,549.22344,607.0,0.98517,0.87315,0.76771,0.60461,0.50082,0.37397,0.35914,0.25865,676,607,43370.74383,35697.0,33468.10202,808.00248,1099.0,56137.48024,44914.0,34612.61175,346.88682,560.0,1082.81906,1086.0,342.40639,110.13577,179.0,514.22253,476.0,247.22063,244.0,162.18182,0.0,0.0,0.01655,0.42317,1.0,0.81193,0.87025,0.79774,0.7585,0.83424,36.81816,33.25,21.7655,328.13785,1291.0,43.31205,45.16667,20.46209,312.71833,1217.0,0.45742,0.38315,0.04514,0.02407,0.15848,Train
12223,284650,140,135,48,Texas,TX,Odessa,Odessa City,Town,tract,79760,432,31.8413848,-102.347558,3113499.0,819,3335,1713,1622,632.0146,678.0,213.77418,548.57576,591.0,0.94078,0.85448,0.78003,0.60745,0.50931,0.45347,0.41455,0.30457,606,591,38025.94884,28106.0,34682.02301,915.83985,1145.0,42030.79653,32746.0,34136.76112,653.11778,842.0,964.19964,960.0,302.2253,141.46351,182.0,329.27165,359.0,189.16698,357.0,285.5899,0.0,0.0,0.0,0.33766,1.0,1.0,0.93161,0.67683,0.65068,0.70151,30.76091,26.33333,23.14978,394.73719,1713.0,33.39847,29.66667,22.02635,421.9409,1622.0,0.48666,0.36388,0.06167,0.01938,0.10661,Train
12224,231515,140,99,6,California,CA,Modesto,Salida,City,tract,95356,209,37.6937352,-121.0584292,2380857.0,0,5357,2565,2792,1142.13703,1092.0,443.79529,383.70308,1060.0,0.99518,0.86692,0.6702,0.5053,0.37705,0.28447,0.23047,0.1784,1073,1037,67456.9128,59422.0,49943.16218,1025.59984,1834.0,77662.98801,69524.0,49480.41396,623.93393,1221.0,1400.69472,1388.0,423.64218,225.25374,552.0,489.64874,456.0,154.87917,209.0,132.73737,0.0,0.0,0.13141,0.72536,1.0,0.30951,0.30841,0.88063,0.90637,0.85739,32.63568,30.0,19.70653,631.489,2565.0,34.33858,33.41667,20.77602,688.17836,2792.0,0.42121,0.47671,0.03623,0.02433,0.0999,Train
12225,244930,140,183,17,Illinois,IL,Danville,Danville City,Village,tract,61832,217,40.1372953,-87.6688271,8529434.0,263870,2371,1020,1351,615.74157,605.0,177.22973,260.26226,275.0,0.96,0.77091,0.73455,0.49455,0.46545,0.4,0.31636,0.31636,286,275,49561.08822,39069.0,42685.03103,706.86387,1006.0,57729.38114,50478.0,44494.96187,380.8176,592.0,926.11731,856.0,433.1778,288.83302,341.0,332.44597,314.0,174.62633,379.0,313.84848,0.0,0.0,0.01111,0.47361,1.0,0.82478,0.8149,0.88523,0.87867,0.89041,44.44464,46.5,23.47207,252.73606,1020.0,44.76176,46.25,25.13511,347.48767,1351.0,0.7623,0.45046,0.01382,0.0,0.21659,Train
12228,222266,140,131,5,Arkansas,AR,Fort Smith,Fort Smith City,City,tract,72901,479,35.3931534,-94.4056989,2209015.0,0,3256,1655,1601,638.24485,594.0,195.04439,394.99343,433.0,1.0,0.92235,0.8,0.73882,0.67294,0.56,0.48941,0.31059,464,425,31891.10389,25557.0,36043.78717,857.68866,984.0,38223.45011,28002.0,39771.92012,561.15406,681.0,831.07558,761.0,291.82358,282.51568,306.0,281.60776,269.0,127.57095,214.0,192.22343,0.0,0.0,0.01731,0.58846,1.0,0.80959,0.62361,0.46162,0.44088,0.48356,31.9037,32.0,18.95998,400.18125,1655.0,36.94424,33.08333,24.03915,397.72564,1601.0,0.55958,0.36169,0.03678,0.03142,0.17548,Train
12232,222353,140,145,5,Arkansas,AR,Bald Knob,Bald Knob City,City,tract,72010,501,35.259764,-91.520817,243186313.0,4546229,4332,2199,2133,536.32751,544.0,238.81948,471.30985,509.0,0.96857,0.94106,0.79961,0.75246,0.55796,0.47544,0.23576,0.13949,590,509,43507.86212,28356.0,43399.3937,1302.69685,1692.0,50234.5033,35757.0,42773.29361,875.21221,1217.0,881.58477,816.0,331.43765,411.51095,497.0,386.47375,338.0,205.10014,605.0,487.74909,0.0,0.0,0.01543,0.451,1.0,0.81487,0.84159,0.72219,0.71618,0.7279,38.8647,40.75,23.39371,502.22006,2199.0,43.75694,45.91667,22.89958,494.47422,2133.0,0.65813,0.59977,0.04154,0.03277,0.17379,Train
12237,266688,140,29,36,New York,NY,Buffalo,Buffalo City,City,tract,14204,716,42.9004139,-78.8579891,1495609.0,0,2043,864,1179,633.1427,643.0,293.2379,326.25609,399.0,1.0,0.92481,0.78947,0.63158,0.44612,0.42607,0.40602,0.38596,408,399,39245.9319,27121.0,42889.14773,566.9042,758.0,48018.26685,34767.0,40383.65069,286.29049,402.0,1084.95836,1061.0,771.27646,79.93396,126.0,356.76105,339.0,121.0501,224.0,176.0202,0.0,0.0,0.06857,0.36,1.0,0.58823,0.91879,0.71814,0.78411,0.67399,43.71268,47.66667,26.09359,211.11661,864.0,47.53471,48.75,25.32666,302.42939,1179.0,0.47693,0.31091,0.16293,0.05531,0.12257,Train
12240,267340,140,47,36,New York,NY,Brooklyn,New York City,City,tract,11223,718,40.5879978,-73.967755,225521.0,0,4174,1933,2241,1246.31916,1253.0,534.56535,338.02099,1067.0,0.99512,0.90244,0.78244,0.70049,0.53854,0.49366,0.41756,0.36488,1130,1025,70922.2571,54735.0,62484.58606,1026.06671,1809.0,88028.801,69969.0,62986.43665,536.6748,1083.0,2241.95839,1995.0,1077.32727,113.06671,355.0,852.85823,929.0,439.15007,324.0,174.58718,0.0,0.0,0.08837,0.52283,1.0,0.49474,0.74425,0.90328,0.91033,0.89773,40.63452,39.25,23.57849,522.61373,1933.0,45.28642,47.0,24.87018,537.25841,2241.0,0.46478,0.51392,0.02975,0.00823,0.17089,Train
12242,253626,140,65,26,Michigan,MI,East Lansing,East Lansing City,CDP,tract,48823,517,42.7244229,-84.4974582,922123.0,18822,1288,476,812,1062.278,782.0,635.95044,203.44603,309.0,1.0,0.95349,0.90698,0.8505,0.74751,0.67774,0.58472,0.48173,309,301,52700.74856,23799.0,62226.1403,323.32598,475.0,96024.06202,68471.0,75576.92278,62.69719,131.0,1851.53555,1575.0,943.46092,40.41063,111.0,536.33762,567.0,350.45554,55.0,31.69343,0.0,0.0,0.13855,0.66867,1.0,0.28263,0.44301,1.0,1.0,1.0,30.74482,21.83333,18.30622,227.86773,476.0,26.29151,21.75,12.40115,515.03267,812.0,0.31366,0.2512,0.00957,0.0,0.03349,Train
12255,290425,140,750,51,Virginia,VA,Radford,Plum Creek,Town,tract,24141,540,37.140397,-80.5182654,6441381.0,125696,5800,2704,3096,749.31033,685.0,340.20257,700.35162,975.0,0.9987,0.98828,0.96094,0.96094,0.84766,0.79688,0.78646,0.6888,975,768,28964.79096,10026.0,45819.85409,867.49493,1205.0,92132.58003,104196.0,64209.51747,102.58997,244.0,1936.97137,1725.0,917.43602,43.93648,154.0,588.46148,531.0,418.7967,76.0,45.77671,0.0,0.0,0.38696,0.66957,1.0,0.00779,0.44101,0.9818,0.99204,0.97315,22.38515,20.5,8.76794,1548.50101,2704.0,23.40342,20.41667,10.51379,1639.74431,3096.0,0.20528,0.07656,0.0171,0.00661,0.03304,Train
12258,277878,140,91,42,Pennsylvania,PA,Conshohocken,Conshohocken,Borough,tract,19428,610,40.0887765,-75.3070508,3085594.0,124142,2568,1354,1214,1242.52568,1144.0,373.46448,99.63362,415.0,0.98554,0.82892,0.73253,0.58795,0.45301,0.30361,0.23855,0.17831,415,415,97631.86128,84839.0,68321.1872,580.40178,1151.0,101538.8324,95349.0,66539.12899,346.9199,708.0,2145.1943,2131.0,728.21721,101.60684,404.0,600.01493,500.0,355.3733,332.0,198.6135,0.0,0.0,0.08152,0.54891,1.0,0.52705,0.70009,0.9201,0.91407,0.92736,40.66993,36.33333,22.12956,277.4841,1354.0,42.35955,41.25,23.32054,277.1148,1214.0,0.69159,0.52659,0.04446,0.01221,0.03662,Train
12261,228751,140,65,6,California,CA,Cathedral City,Rancho Mirage City,City,tract,92234,760,33.7750205,-116.4698341,3556739.0,115034,3343,1783,1560,886.14236,788.0,506.05453,542.53443,838.0,0.97949,0.93124,0.9228,0.72979,0.52232,0.43546,0.41375,0.37515,844,829,50620.02376,33353.0,53299.78727,1115.48463,1551.0,55154.59431,39298.0,54477.09645,378.14892,589.0,1864.59751,1687.0,864.49314,169.80186,452.0,503.28217,479.0,184.1438,255.0,146.8697,0.0,0.0,0.15276,0.63932,1.0,0.23501,0.51259,0.74119,0.762,0.71256,46.14717,51.5,21.81803,438.03639,1783.0,39.94271,37.91667,24.51017,414.95645,1560.0,0.43524,0.29105,0.05473,0.02254,0.20541,Train
12263,228343,140,61,6,California,CA,Roseville,Roseville City,City,tract,95747,916,38.7822691,-121.3194929,5832466.0,0,3403,1611,1792,1556.31035,1436.0,551.77985,57.33043,301.0,1.0,0.84932,0.56507,0.36644,0.25342,0.10959,0.10959,0.10959,301,292,118613.0516,119628.0,60731.0223,347.16649,1144.0,126007.2402,128011.0,56239.80497,219.30973,827.0,2312.13206,2318.0,717.77664,158.08619,671.0,740.43745,727.0,249.63763,172.0,90.68687,0.0,0.0,0.0949,0.79597,1.0,0.46431,0.16406,0.96953,0.95669,0.98153,37.56185,37.91667,21.30188,374.01517,1611.0,35.68991,33.83333,20.22472,426.21341,1792.0,0.7514,0.60399,0.02609,0.0,0.05372,Train
12264,279832,140,153,72,Puerto Rico,PR,Yauco,Yauco,Urban,tract,698,787,18.0627868,-66.8397928,23569177.0,14373,3771,1728,2043,355.88047,345.0,43.73847,49.0,49.0,1.0,1.0,0.79592,0.79592,0.55102,0.55102,0.55102,0.55102,210,49,18734.23782,8855.0,34943.9369,801.61993,1037.0,22147.69027,11903.0,33376.17208,520.9942,746.0,408.07143,411.0,60.14156,21.0,21.0,122.42597,113.0,69.91049,806.0,611.18,0.0,0.0,0.0,0.02539,1.0,1.0,0.99238,0.54324,0.48024,0.59432,43.04237,43.66667,21.4819,380.26313,1728.0,49.75386,51.41667,22.05772,578.5275,2043.0,0.84258,0.46149,0.03785,0.01461,0.01726,Train
12265,269199,140,81,36,New York,NY,South Ozone Park,Inwood,City,tract,11420,718,40.6757857,-73.8054115,138242.0,0,1456,643,813,1299.57124,1255.0,393.20597,32.18142,124.0,0.89516,0.77419,0.77419,0.65323,0.45968,0.33871,0.20968,0.16129,176,124,81654.62575,63968.0,69496.56103,180.09808,374.0,75374.38826,62197.0,56669.57535,137.09096,274.0,2517.43874,2494.0,824.16191,38.36591,153.0,703.01292,791.0,263.75442,45.0,24.29293,0.0,0.0,0.07576,0.77273,1.0,0.55455,0.20665,0.63527,0.62821,0.64155,34.39542,35.75,20.15439,146.71182,643.0,34.33859,27.33333,24.15926,201.22205,813.0,0.49451,0.28195,0.01217,0.01217,0.1359,Train
12268,293024,140,79,55,Wisconsin,WI,Milwaukee,West Milwaukee,City,tract,53204,414,43.0095191,-87.9377079,477616.0,0,3916,1704,2212,637.65455,645.0,287.98292,875.86231,1008.0,0.98172,0.86559,0.83333,0.72581,0.56129,0.53763,0.45591,0.40323,1016,930,28050.33661,15673.0,32490.35021,1085.43757,1368.0,34252.18273,24081.0,32501.58029,617.0805,800.0,1095.86683,1076.0,365.19392,72.43861,120.0,573.95243,522.0,195.02041,232.0,141.59596,0.0,0.0,0.05114,0.34091,1.0,0.66977,0.92977,0.54048,0.4593,0.60495,32.40861,29.58333,21.42078,397.32021,1704.0,33.70036,28.25,22.94559,578.31245,2212.0,0.33187,0.48517,0.13097,0.05189,0.10297,Train
12281,261780,140,35,38,North Dakota,ND,Grand Forks,Grand Forks City,City,tract,58203,701,47.9293043,-97.0412314,1881333.0,62879,3236,1612,1624,783.67008,777.0,307.80638,765.75977,1044.0,0.93441,0.82644,0.67104,0.5227,0.41675,0.31584,0.29667,0.21796,1060,991,47554.3198,36732.0,37325.75682,1087.04151,1618.0,64048.9866,58741.0,41216.93388,290.71362,572.0,1128.27036,1097.0,462.92808,217.49576,366.0,404.2424,385.0,136.39124,192.0,149.07071,0.0,0.0,0.03584,0.65591,1.0,0.7391,0.4739,0.94212,0.96521,0.91337,32.76014,29.58333,18.47542,384.02402,1612.0,31.45947,25.0,19.03382,521.44056,1624.0,0.45778,0.32268,0.04287,0.03585,0.1668,Train
12284,232422,140,31,8,Colorado,CO,Greenwood Village,Greenwood Village City,City,tract,80111,303,39.6299924,-104.9093637,995723.0,0,2936,1487,1449,1408.51545,1351.0,419.79094,318.30578,1674.0,0.98297,0.8899,0.74818,0.54623,0.39538,0.32178,0.29745,0.21411,1683,1644,71705.50866,61986.0,50538.66322,981.09398,1868.0,87878.86352,83217.0,43046.75006,181.75103,484.0,2354.84087,2119.0,820.42488,29.45736,160.0,650.16725,575.0,174.49336,25.0,12.37374,0.0,0.0,0.04324,0.86486,1.0,0.70598,0.07,1.0,1.0,1.0,35.4298,30.0,16.57163,372.05304,1487.0,34.70254,29.0,18.4343,361.1974,1449.0,0.11649,0.23966,0.01783,0.00642,0.14836,Train
12221,222440,140,5,4,Arizona,AZ,Tuba City,Moenkopi,CDP,tract,86045,928,36.0513606,-111.1899102,256564162.0,114258,5083,2386,2697,600.74329,613.0,231.10417,449.3365,494.0,0.67004,0.48583,0.2834,0.24696,0.21457,0.19028,0.14575,0.11134,570,494,54122.97505,44625.0,45665.70237,791.65517,1211.0,56623.92271,46467.0,44543.05922,623.20283,1011.0,661.58427,687.0,332.07871,106.9759,113.0,326.40642,332.0,139.70026,528.0,460.71444,0.0,0.0,0.0,0.17629,1.0,1.0,0.98069,0.85783,0.8131,0.89594,32.84164,28.75,21.67906,581.52498,2386.0,33.55101,30.0,21.9169,648.82993,2697.0,0.50197,0.37056,0.0756,0.02463,0.07102,Train
12219,266492,140,15,36,New York,NY,Elmira,West Elmira,City,tract,14905,607,42.0864045,-76.8251795,1493597.0,50755,3172,1512,1660,846.16274,833.0,285.18719,452.46223,659.0,0.93396,0.83333,0.71226,0.60063,0.49371,0.33176,0.31918,0.28616,671,636,64541.73588,48735.0,59570.53717,780.70025,1282.0,83842.35865,73593.0,62599.19764,365.2795,753.0,1189.54939,1105.0,475.74625,269.7777,449.0,587.47742,564.0,269.56597,162.0,102.40404,0.0,0.0,0.0491,0.73486,1.0,0.67933,0.28699,0.94161,0.93426,0.94778,33.02339,28.75,20.52971,406.94772,1512.0,38.21739,36.5,22.23517,438.83645,1660.0,0.51719,0.48684,0.05789,0.01754,0.09912,Train
12217,286511,140,303,48,Texas,TX,Lubbock,Lubbock City,Town,tract,79414,806,33.5543705,-101.9290221,1693052.0,0,5000,2532,2468,787.48605,700.0,277.45381,890.54209,1221.0,1.0,0.88992,0.69856,0.53345,0.41321,0.34124,0.33108,0.2591,1262,1181,44795.91786,36824.0,37295.89901,1393.7111,1887.0,52034.58465,44899.0,38140.90494,728.43576,1125.0,1083.2938,1069.0,329.96925,217.11097,355.0,416.18435,355.0,152.74423,270.0,209.89899,0.0,0.0,0.024,0.568,1.0,0.78741,0.66454,0.85629,0.88305,0.82892,29.83795,26.58333,21.0271,617.68033,2532.0,31.78004,26.5,20.06131,687.36288,2468.0,0.33272,0.36145,0.03614,0.02065,0.11417,Train
12214,266221,140,5,36,New York,NY,Bronx,Mount Vernon City,City,tract,10463,718,40.8837893,-73.8906467,129101.0,0,3974,1914,2060,1174.9006,1063.0,421.95557,227.88034,568.0,0.97887,0.78697,0.61796,0.46127,0.46127,0.40669,0.32746,0.18662,589,568,69313.31619,63978.0,54656.61626,873.6703,1652.0,88248.06311,76593.0,54630.88286,318.10893,827.0,2110.44647,1899.0,1419.74135,54.16518,133.0,275.62145,69.0,393.06183,930.0,478.40707,0.0,0.0,0.02446,0.12512,1.0,0.78571,0.98677,0.81821,0.84793,0.79198,43.80484,45.08333,21.87201,462.24995,1914.0,51.82381,56.0,22.61805,509.54932,2060.0,0.66658,0.31704,0.01311,0.0,0.06973,Train
12065,280921,140,77,45,South Carolina,SC,Easley,Easley City,City,tract,29640,864,34.8426617,-82.5770207,12508771.0,0,3265,1673,1592,753.74535,724.0,236.23912,447.11411,544.0,0.98162,0.87316,0.67831,0.45221,0.40441,0.34559,0.18382,0.13235,556,544,49552.51714,39545.0,42106.46848,1060.00281,1385.0,56321.28149,47806.0,39749.64697,538.05055,790.0,1111.44839,959.0,494.00066,356.71502,498.0,328.27263,303.0,137.32348,331.0,307.26263,0.0,0.0,0.03378,0.60072,1.0,0.74786,0.59793,0.85794,0.87778,0.84089,37.30404,35.5,21.39394,421.09362,1673.0,43.70454,44.16667,20.38328,370.68471,1592.0,0.56012,0.47015,0.04478,0.04478,0.14552,Train
